,Currency_x,time_period_end,price_open_x,price_high_x,price_low_x,price_close_x,volume_traded_x,trades_count_x,Currency_y,price_open_y,price_high_y,price_low_y,price_close_y,volume_traded_y,trades_count_y,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Currency_x,price_open_x,price_high_x,price_low_x,price_close_x,volume_traded_x,trades_count_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y,Currency_y,price_open_y,price_high_y,price_low_y,price_close_y,volume_traded_y,trades_count_y,Open_x,High_x,Low_x,Close_x,Adj Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close_y,Volume_y,Open,High,Low,Close,Adj Close,Volume
174,BTC,2017-05-08,1348.88,1702.0,1251.0001,1554.01,566518.942001435,1289896.0,ETH,83.51799999999999,101.7,26.0,87.4,3543920.0944332,601497.0,0.1391,0.224,0.112,0.2171,0.2171,92315883.0,LTC,15.2,36.0,14.4,30.695999999999998,15924078.82131288,781962.0,,,,,,,,,,,,,,,,,,,,0.039,0.06,0.01916,0.03835,0.03835,47686828.0,,,,,,
175,BTC,2017-05-15,1620.0,2004.54,1436.0,1827.3,567417.83409598,1183434.0,ETH,87.4,95.99,62.101000000000006,89.4,2035142.48571469,444778.0,0.2171,0.3989,0.2156,0.324,0.324,153364662.0,LTC,30.663,39.111,22.67,28.9,11586239.0845527,710227.0,,,,,,,,,,,,,,,,,,,,0.03835,0.067,0.03767,0.06,0.06,30327748.0,,,,,,
176,BTC,2017-05-22,1827.3,2589.0,1600.3,2026.6,511791.96210591396,1028197.0,ETH,90.37,148.97,79.6,146.14,3133966.31947045,547546.0,0.324,0.3542,0.135,0.2281,0.2281,128241601.0,LTC,28.9,29.99999994,20.31,25.61,8799669.32143846,569042.0,,,,,,,,,,,,,,,,,,,,0.06,0.066,0.02084,0.03449,0.03449,20253305.0,,,,,,
177,BTC,2017-05-29,2056.99,3036.79,1718.98,2232.78,959625.765625049,2128674.0,ETH,146.14,229.99999999,110.0,168.28644,5606130.49013457,996821.0,0.2281,0.34,0.1868,0.2941,0.2941,93344531.0,LTC,25.49982,37.5,15.0,24.73,13618594.94113209,971383.0,,,,,,,,,,,,,,,,,,,,0.03449,0.04328,0.02781,0.0398,0.0398,12808682.0,,,,,,
178,BTC,2017-06-05,2056.8,2690.0,1850.6,2488.2,541130.089753184,1237629.0,ETH,168.28663999999998,250.0,155.01,245.5,3332839.30909536,748253.0,0.2941,0.3,0.2543,0.2701,0.2701,55467084.0,LTC,24.307,32.95,21.925,27.35,6478998.42580993,540070.0,,,,,,,,,,,,,,,,,,,,0.0398,0.056420000000000005,0.037860000000000005,0.045160000000000006,0.045160000000000006,17102552.0,,,,,,
179,BTC,2017-06-12,2488.2,3152.58,2429.0001,2865.9970000000003,621801.991879118,1399058.0,ETH,245.48,358.46,231.72,347.03,2757945.88667303,606860.0,0.2701,0.3,0.214,0.2651,0.2651,67575127.0,LTC,29.0,35.61,27.000999999999998,33.349990000000005,6804516.33433629,540872.0,,,,,,,,,,,,,,,,,,,,0.045160000000000006,0.04738,0.02963,0.03809,0.03809,8860426.0,,,,,,
180,BTC,2017-06-19,2865.9970000000003,3259.47,2046.0,2515.25,837611.92765086,1781401.0,ETH,363.0,425.0,253.0,349.5,4348795.00423291,935325.0,0.2651,0.325,0.2485,0.2577,0.2577,89231529.0,LTC,33.09,51.498999999999995,21.5,43.059946000000004,12560435.994235301,895192.0,,,,,,,,,,,,,,,,,,,,0.03809,0.04465,0.02893,0.03182,0.03182,5874603.0,,,,,,
181,BTC,2017-06-26,2516.98,2979.8,2368.3,2481.8,519280.136859786,1243685.0,ETH,351.91,372.0,13.0,277.00018,2381962.265924,769935.0,0.2577,0.2693,0.2184,0.2537,0.2537,48382327.0,LTC,43.262,55.55,37.201,46.45,7692020.61719342,704042.0,,,,,,,,,,,,,,0.85,3.88,0.6,3.0,3.0,7188288.0,0.03182,0.03408,0.0217,0.025230000000000002,0.025230000000000002,8125439.0,,,,,,
182,BTC,2017-07-03,2669.79,2884.04,2207.8,2445.1,673428.926202773,1151317.0,ETH,278.49,330.0,203.0,284.0,4884281.35393762,1028165.0,0.2537,0.2581,0.2112,0.2261,0.2261,32969687.0,LTC,40.34004,46.84,32.62,42.62,5508518.643569998,425928.0,,,,,,,,,,,,,,3.0,6.9,2.05,2.22,2.22,80406041.0,0.025230000000000002,0.028010000000000004,0.017159999999999998,0.01923,0.01923,4189833.0,,,,,,
183,BTC,2017-07-10,2421.666,2801.06,2397.859,2477.645,519746.77223397704,909892.0,ETH,285.0,300.0,226.68,238.77,2027489.94884448,562925.0,0.2261,0.2269,0.1275,0.1461,0.1461,69529750.0,LTC,40.327,57.75,39.343808,50.316,9325891.06861036,692472.0,,,,,,,,,,,,,,2.22,2.25,1.12,1.22,1.22,38160181.0,0.01923,0.0203,0.01202,0.01565,0.01565,12057894.0,,,,,,
184,BTC,2017-07-17,2470.0,2662.0,1758.2,1911.78,752172.4410267359,1308081.0,ETH,235.46,247.2,120.0,155.65,6396445.46945817,1107703.0,0.1461,0.2065,0.1451,0.1966,0.1966,71208414.0,LTC,50.1,51.798,34.78,40.532309999999995,7723272.82498698,602188.0,,,,,,,,,,,,,,1.22,2.18,1.2,1.91,1.91,31249091.0,0.01565,0.024069999999999998,0.01549,0.0222,0.0222,13733557.0,,,,,,
185,BTC,2017-07-24,2162.47,3032.11,1893.131,2613.484,1156978.956412271,1638858.0,ETH,157.4,271.4,153.25,228.15,7892054.73249974,1258623.0,0.1966,0.1984,0.155,0.1633,0.1633,35709673.0,LTC,40.935,49.5,35.00000001,45.531000000000006,5967298.21912681,515497.0,,,,,,,,,,,,,,1.91,1.99,1.49,1.79,1.79,31422152.0,0.0222,0.02314,0.01548,0.016030000000000003,0.016030000000000003,7899810.0,,,,,,
186,BTC,2017-07-31,2755.19,2957.26,2400.0,2723.99,690350.120053545,1028830.0,ETH,228.27,232.56,174.1767,196.95,3375042.41927021,726173.0,0.1633,0.1928,0.1585,0.1802,0.1802,46058331.0,LTC,45.23,46.97,36.0,40.82,3078346.83712562,381916.0,421.0,974.7100220000001,206.639999,241.86999500000002,241.86999500000002,170621305.0,,,,,,,,1.79,1.96,1.64,1.76,1.76,28891847.0,0.016030000000000003,0.02715,0.01522,0.02283,0.02283,10498751.0,,,,,,
187,BTC,2017-08-07,2748.2,3500.0,2300.0,3232.1,593876.359865849,1039989.0,ETH,196.95,274.0,165.0,264.29,3475195.65722839,830490.0,0.1802,0.1972,0.1587,0.1657,0.1657,57688270.0,LTC,40.81,51.99999999,36.6,47.312,3315760.6714219386,418497.0,241.86999500000002,411.559998,239.47000099999997,295.149994,295.149994,276751099.0,,,,,,,,1.76,1.98,1.51,1.59,1.59,37619123.0,0.02283,0.024730000000000002,0.017130000000000003,0.018269999999999998,0.018269999999999998,10457535.0,,,,,,
188,BTC,2017-08-14,3232.0,4489.99,3127.9,4060.47,768982.994850787,1197103.0,ETH,264.31,325.01,251.40005028,296.64,3605075.30571612,958650.0,0.1657,0.1801,0.1483,0.1587,0.1587,54383940.0,LTC,45.29,52.5,42.60005,45.21,3373558.782991679,422849.0,295.149994,965.4799800000001,285.480011,719.27002,719.27002,1023226004.0,,,,,,,,1.59,1.72,1.29,1.36,1.36,31504207.0,0.018269999999999998,0.01917,0.015359999999999999,0.0177,0.0177,6173056.0,,,,,,
189,BTC,2017-08-21,4060.9,5299.99,3800.0,4063.1,903563.932852835,1355523.0,ETH,296.76,325.0,266.100011,298.37,2170122.48148511,699903.0,0.1587,0.2977,0.1523,0.2017,0.2017,294405172.0,LTC,45.262,49.968,41.001000000000005,48.25,3076038.918747867,407799.0,719.27002,749.650024,557.919983,616.289978,616.289978,448978733.0,,,,,,,,1.36,1.54,1.24,1.34,1.34,31914124.0,0.0177,0.024,0.01658,0.0199,0.0199,8220547.0,,,,,,
190,BTC,2017-08-28,4058.64,4642.94,3522.0,4337.68,654787.176728005,1069572.0,ETH,298.37,353.0,285.01,348.2,2552150.614233309,826719.0,0.2017,0.2648,0.1947,0.2303,0.2303,161495486.0,LTC,45.7,67.26899999999999,44.0,60.01,5838061.671897376,588576.0,616.289978,653.5599980000001,524.320007,609.849976,609.849976,240434184.0,,,,,,,,1.34,1.44,1.19,1.3,1.3,36192268.0,0.0199,0.02456,0.01913,0.02138,0.02138,5352813.0,,,,,,
191,BTC,2017-09-04,4343.5,5230.0,4164.79,4606.26,1062412.303894597,1333484.0,ETH,348.2,424.0,325.1,350.63,3752577.622042681,923572.0,0.2303,0.2329,0.1901,0.2173,0.2173,95883804.0,LTC,64.333,108.0,55.0,79.44,11985063.787426012,1125532.0,609.849976,718.919983,472.51000999999997,556.900024,556.900024,312123445.0,,,,,,,,1.3,1.3,0.6992,0.745,0.745,57981671.0,0.02138,0.02138,0.0158,0.01669,0.01669,5065468.0,0.06377999999999999,0.06377999999999999,1e-06,0.002094,0.002094,187058.0
192,BTC,2017-09-11,4626.05,5259.0,3672.71,4233.9,1390836.356846913,1518322.0,ETH,353.06,359.98999,225.0,297.9,5289827.342828473,1120615.0,0.2173,0.2242,0.1483,0.1814,0.1814,93660666.0,LTC,79.45,89.97,56.43,67.205,11473406.0171787,1030460.0,556.900024,590.169983,301.549988,439.07000700000003,439.07000700000003,254085630.0,,,,,,,,0.745,0.8944,0.5149,0.6233,0.6233,32275261.0,0.01669,0.0182,0.00611,0.01123,0.01123,5283744.0,0.0020859999999999997,2.31,0.000138,0.003346,0.003346,414140.0
193,BTC,2017-09-18,4251.36,4628.0,2810.46,3719.0,1639051.08017491,1790075.0,ETH,300.34,319.0,174.77775566,259.1,7414975.244341036,1228461.0,0.1814,0.1946,0.1675,0.1757,0.1757,45948362.0,LTC,67.205,80.01,32.454,50.718,17456525.670531508,1050122.0,439.07000700000003,548.130005,395.089996,421.19000199999994,421.19000199999994,223706002.0,,,,,,,,0.6233,0.7128,0.5312,0.5454,0.5454,21760349.0,0.01123,0.01384,0.010190000000000001,0.01157,0.01157,3866225.0,0.003853,117989312.0,0.00026000000000000003,0.002247,0.002247,542829.0
194,BTC,2017-09-25,3719.98,4494.99,3300.0,3672.7,755679.085257386,1076316.0,ETH,257.0,303.78,250.0,282.0,3913492.310373052,901100.0,0.1757,0.2146,0.1748,0.2083,0.2083,75129454.0,LTC,50.718,60.0,43.852209,47.3,8209168.391556268,688869.0,421.19000199999994,481.589996,417.100006,418.049988,418.049988,172460832.0,,,,,,,,0.5454,0.8435,0.5245,0.7085,0.7085,40938387.0,0.01157,0.01491,0.0113,0.013869999999999999,0.013869999999999999,2779679.0,0.002344,30997000.0,0.000737,0.001884,0.001884,281497.0
195,BTC,2017-10-02,3669.01,4499.99,3336.67,4388.74,472200.800202112,934442.0,ETH,283.21,319.0,278.0,303.25,2481832.167651315,659924.0,0.2083,0.2811,0.198,0.2799,0.2799,134367621.0,LTC,47.71,64.99,46.73,54.69,6025922.202417491,563975.0,418.049988,432.22000099999997,335.700012,343.519989,343.519989,185655094.0,,,,,,,,0.7085,0.719,0.5712,0.606,0.606,19784708.0,0.013869999999999999,0.0247,0.01126,0.018619999999999998,0.018619999999999998,10969235.0,0.0018399999999999998,5217704.5,0.001707,0.002689,0.002689,1666841.0
196,BTC,2017-10-09,4394.81,4715.0,3771.0,4597.98,364896.181616981,782734.0,ETH,301.24,321.39,240.0,308.59,1628639.783575489,483928.0,0.2799,0.2802,0.233,0.2652,0.2652,210602902.0,LTC,54.7,56.888826,48.48,53.31,2864180.505774065,337148.0,343.519989,350.109985,282.179993,314.100006,314.100006,205170304.0,,,,,,,,0.606,0.642,0.5248,0.5738,0.5738,25657378.0,0.018619999999999998,0.02199,0.0158,0.0188,0.0188,7534080.0,0.0025800000000000003,0.00339,0.001419,0.00225,0.00225,90993.0
197,BTC,2017-10-16,4602.51,6004.5,3500.0,5680.0,701016.700663637,1347741.0,ETH,309.83,352.99,283.0,337.23,2899963.83177065,872662.0,0.2652,0.2977,0.1954,0.2014,0.2014,231372957.0,LTC,53.31,74.0,47.21,65.86,8938489.339826869,912456.0,314.049988,399.859985,305.959991,325.880005,325.880005,211291516.0,,,,,,,,0.574,0.5946,0.4979,0.5192,0.5192,20745337.0,0.018969999999999997,0.047889999999999995,0.01855,0.03138,0.03138,41956052.0,0.00297,0.00392,0.0017699999999999999,0.00265,0.00265,99690.0
198,BTC,2017-10-23,5683.92,6500.0,4850.1,5969.0,609856.833388606,1244766.0,ETH,336.89,355.88,281.597157,295.14,2458512.26839791,994283.0,0.2015,0.2169,0.183,0.2015,0.2015,72740026.0,LTC,65.52,74.0,52.6,56.75,5773200.158292453,771293.0,324.880005,523.080017,300.26001,451.910004,451.910004,453470339.0,,,,,,,,0.5189,0.6793,0.4776,0.6668,0.6668,22833543.0,0.0314,0.0429,0.0295,0.03021,0.03021,12017753.0,0.00265,0.00469,0.00215,0.0026899999999999997,0.0026899999999999997,17473.0
199,BTC,2017-10-30,5982.4,6500.5,4780.0,6132.76,617167.4614233989,1252992.0,ETH,295.14,325.24,271.54,304.39,1660977.7746984032,915418.0,0.2015,0.2263,0.1755,0.1997,0.1997,80848783.0,LTC,56.75,60.96,51.174,56.59,3735338.0066891536,783709.0,451.910004,686.210022,416.059998,625.719971,625.719971,861710743.0,BNB,50.09920635,50.09920635,50.09920635,50.09920635,0.05062549,2.0,0.6671,1.42,0.6409,1.09,1.09,152142037.0,0.03021,0.032139999999999995,0.02345,0.026639999999999997,0.026639999999999997,7166787.0,0.0026899999999999997,0.0037,0.00202,0.00248,0.00248,10783.0
200,BTC,2017-11-06,6150.0,7899.99,4780.0,7366.7,755455.0704716541,1708218.0,ETH,303.21,314.4,274.0,295.63,2096217.68739901,1303720.0,0.1997,0.2235,0.1861,0.1915,0.1915,132600623.0,LTC,56.59,61.49,49.022,54.67,3666691.857569183,902770.0,625.719971,2694.3701170000004,522.789978,1374.390015,1374.390015,2204832380.0,,,,,,,,1.09,1.21,0.9015,1.09,1.09,80148978.0,0.026639999999999997,0.0399,0.0263,0.02854,0.02854,15125472.0,0.00248,0.0031,0.00157,0.00185,0.00185,11500.0
201,BTC,2017-11-13,7373.3,8121.9,5400.2,5886.35,1126347.24265602,2386618.0,ETH,295.38,340.0,284.01,307.1,4002251.574538018,1597288.0,0.1915,0.2809,0.1906,0.2321,0.2321,201866436.0,LTC,54.67,83.0,53.06,58.81,9102934.905252418,1271075.0,1369.5,1515.469971,856.9500119999999,1176.660034,1176.660034,1463062108.0,,,,,,,,1.09,2.06,1.08,1.88,1.88,157135105.0,0.028239999999999998,0.04,0.027889999999999998,0.0365,0.0365,9736348.0,0.00185,0.00263,0.00175,0.00196,0.00196,31422.0
202,BTC,2017-11-20,5870.03,8900.0,5721.0,8052.7,906310.8240226121,2171551.0,ETH,303.42,377.0,302.27,354.59,4233538.685731933,1739968.0,0.2322,0.2531,0.2292,0.245,0.245,159052313.0,LTC,58.82,78.0,57.395,71.7,7557416.905014328,1144601.0,1177.069946,1765.7600100000002,1146.25,1719.359985,1719.359985,1108048504.0,,,,,,,,1.88,2.71,1.71,2.46,2.46,107801021.0,0.03671,0.0486,0.036,0.0486,0.0486,11169354.0,0.00196,0.003,0.00183,0.0020800000000000003,0.0020800000000000003,41250.0
203,BTC,2017-11-27,8016.58,9975.0,7586.0,9306.21,615291.5110906679,1740298.0,ETH,351.39,495.0,311.0,469.6,4848840.408522187,2025434.0,0.2445,0.2806,0.2128,0.2449,0.2449,276267746.0,LTC,71.7,94.0,67.0,86.62,8376073.904822385,1378352.0,1718.72998,1720.27002,1174.839966,1511.459961,1511.459961,1089229811.0,BNB,9.98999998,9.98999998,9.98999998,9.98999998,0.21421421,2.0,2.46,4.12,2.35,3.58,3.58,246212205.0,0.04863,0.09819,0.0475,0.08946,0.08946,70810297.0,0.0020800000000000003,0.00294,0.00186,0.002,0.002,49435.0
204,BTC,2017-12-04,9401.11,16000.0,8595.55,11290.0,1206519.463638336,3097136.0,ETH,469.8,547.999,380.0,465.0,5317139.647356002,2163523.0,0.2449,0.253,0.2005,0.2271,0.2271,298410805.0,LTC,86.61,131.0,70.02,99.865,12789315.896088924,1744255.0,1511.369995,1581.800049,1137.420044,1289.780029,1289.780029,993533431.0,BNB,9.98999089,9.98999089,9.98999089,9.98999089,0.02002002,1.0,3.58,5.12,3.28,3.67,3.67,343140477.0,0.08921,0.1587,0.087,0.114,0.114,84718112.0,0.002,0.00591,0.0019,0.00414,0.00414,331458.0
205,BTC,2017-12-11,11290.0,20403.14573,10718.0,14850.3,1354280.754110739,4604438.0,ETH,465.0,535.1,390.0,447.51,5237929.85655876,2431180.0,0.2271,0.8809,0.227,0.7114,0.7114,2145603948.0,LTC,100.43,199.0,84.4,150.99,17206954.40771043,2532941.0,1289.420044,2053.26001,1288.390015,1827.410034,1827.410034,1276221950.0,BNB,0.98999897,0.98999897,0.69999869,0.69999869,6.80000136,3.0,3.67,9.29,3.65,7.97,7.97,781538741.0,0.114,0.299,0.114,0.263,0.263,107131432.0,0.00414,0.04093,0.00409,0.03417,0.03417,2340780.0
206,BTC,2017-12-18,14943.0,20542.08,14000.61,18961.0,1529050.130636991,3906443.0,ETH,447.51,904.8522,421.17,708.78,7396612.673743695,3103470.0,0.7118,1.24,0.6203,0.9782,0.9782,2767193543.0,LTC,150.63,420.0,133.0,313.5,23924654.095772713,4072824.0,1827.410034,4112.390136999999,1716.839966,2797.919922,2797.919922,5734290526.0,BNB,0.62777749,2.9691099999999997,0.00150066,1.3949989999999999,872.03199864,71.0,7.97,12.49,3.14,7.99,7.99,957467412.0,0.2635,0.305,0.143,0.2116,0.2116,103137581.0,0.034,0.06969,0.02072,0.03812,0.03812,7930571.0
207,BTC,2017-12-25,18956.0,20633.88,7100.0,14221.94,1891707.144917077,5066336.0,ETH,732.17,944.0,361.90886,659.89,7286390.33169546,2813730.0,0.9782,2.44,0.9236,1.98,1.98,4178291965.0,LTC,324.75,396.0,144.0,261.99,15468278.534326838,2807628.0,2797.919922,2929.030029,2103.909912,2371.830078,2371.830078,1357852361.0,BNB,1.39399997,1.73,0.15939997,0.85997698,4968.0694475,316.0,7.99,9.41,6.52,7.69,7.69,244035831.0,0.2118,0.37,0.1922,0.354,0.354,84293403.0,0.03615,0.05088,0.0288,0.04862,0.04862,5190945.0
208,BTC,2018-01-01,14107.87,400000.0,11651.0,13990.0,1131120.271484279,3769932.0,ETH,690.65,820.73483912,640.43,736.77,3175547.486742353,1513606.0,1.98,3.29,1.81,2.78,2.78,4609858006.0,LTC,261.38,328.48,195.0,227.17,5968626.153930681,1294627.0,2371.830078,2776.560059,2258.290039,2530.439941,2530.439941,1214324812.0,BNB,0.85997698,4.98,0.2,2.2,19487.04200496,1142.0,7.69,10.89,7.2,10.16,10.16,267160967.0,0.354,0.9199,0.3521,0.705,0.705,247386876.0,0.04862,0.3876,0.04231,0.2182,0.2182,66520179.0
209,BTC,2018-01-08,14794.91,18500.0,12777.0,16174.22,1116937.875393426,3261248.0,ETH,743.5,1213.27,717.94,1115.8,4672782.893028614,2155012.0,2.78,2.78,1.56,1.83,1.83,3606484077.0,LTC,227.18,350.0,120.5,272.13,7195136.0128703965,1507543.0,2530.5,2952.679932,2207.350098,2530.209961,2530.209961,1537408626.0,BNB,2.3824624,3.2,1.1757214,2.98,20115.73773938,1153.0,10.16,18.67,8.14,13.23,13.23,838115271.0,0.7054,0.718,0.42,0.6196,0.6196,85651922.0,0.2163,0.219,0.08429,0.08614,0.08614,29320512.0
210,BTC,2018-01-15,16167.15,18279.05,12000.0,13626.27,1068463.48402676,3187198.0,ETH,1115.8,1650.0,950.0,1365.46,5340916.027270738,2648435.0,1.83,1.88,0.8696,1.37,1.37,3953421611.0,LTC,271.69,314.48,167.92,239.0,6116342.185143735,1196343.0,2530.590088,2558.330078,1342.050049,1772.369995,1772.369995,1302050008.0,BNB,5.89100001,8.0,3.114001,7.2,10603.35430908,1232.0,13.23,15.75,7.5,13.47,13.47,727140630.0,0.6194,0.674,0.3005,0.4513,0.4513,82363339.0,0.08614,0.1085,0.04135,0.0719,0.0719,19664800.0
211,BTC,2018-01-22,13647.99,15850.0,8550.11,11501.0,1854111.9717043908,4215803.0,ETH,1349.8,1534.16000001,750.0,1101.38749,6646186.761768632,2756036.0,1.37,1.44,1.11,1.36,1.36,1715318959.0,LTC,237.63,278.0,135.0,191.25,8851345.796334228,1436285.0,1772.369995,1805.8499760000002,1485.560059,1742.540039,1742.540039,545562486.0,BNB,7.20000003,11.7,4.5,9.78887728,21854.92189067,3394.0,13.47,15.14,11.6,14.75,14.75,589561268.0,0.46,0.6482,0.42,0.624,0.624,70495176.0,0.07176,0.08292000000000001,0.06009,0.06665,0.06665,7558124.0
212,BTC,2018-01-29,11558.87,14659.13,9659.14,11536.0,24877649.128163833,3051508.0,ETH,1160.0,1350.5,905.0,1279.0,3599445.441817698,1804648.0,1.36,1.37,0.6586,0.8166,0.8166,1709256733.0,LTC,190.93,250.0,163.48,191.12,3486077.099990469,672104.0,1742.540039,1753.530029,968.679993,1158.569946,1158.569946,594725532.0,BNB,8.99400899,8.99400899,5.757999999999999,5.757999999999999,3613.02493193,1109.0,14.75,14.85,8.38,8.89,8.89,504230989.0,0.624,0.6289,0.3,0.384,0.384,61382114.0,0.06657,0.06861,0.03215,0.03872,0.03872,6735170.0
213,BTC,2018-02-05,11835.0,14717.5,0.1,8167.91,44359366.47479115,3724638.0,ETH,1245.5,1320.37,671.81,826.0,4769664.616051558,2223596.0,0.8166,1.23,0.5722,0.9607,0.9607,1986920942.0,LTC,201.0,375.0,100.71,147.47,7513768.00117214,1014819.0,1158.630005,1381.630005,758.429993,1210.98999,1210.98999,824885599.0,BNB,6.08424534,7.543221099999999,2.99110023,4.6766431,4528.51488192,1339.0,8.89,9.9,5.8,8.33,8.33,355412075.0,0.375,0.4377,0.2593,0.3623,0.3623,58015211.0,0.03872,0.05687999999999999,0.0252,0.04219,0.04219,20756708.0
214,BTC,2018-02-12,8190.78,600000.0,4150.0,8070.5,38804801.00383507,4652464.0,ETH,825.2,999.0,515.0005,810.46,7002128.426447936,2535850.0,0.9607,1.2,0.9574,1.07,1.07,1084022243.0,LTC,147.51,291.01,100.0,148.92,10812511.947774757,1396292.0,1211.030029,1635.599976,1200.310059,1453.369995,1453.369995,563304659.0,BNB,4.69241821,6.93070599,3.0,5.0976599,4777.10140918,990.0,8.33,10.12,8.33,9.06,9.06,228499732.0,0.3608,0.4802,0.3595,0.4347,0.4347,26713078.0,0.04214,0.055510000000000004,0.042,0.0496,0.0496,16903324.0
215,BTC,2018-02-19,8070.7,748780.0,200.0,10380.04,2632649691.081845,3003353.0,ETH,810.45,1050.0,808.52,913.13,2576417.338499605,1211850.0,1.07,1.13,0.8529,0.9012,0.9012,638946843.0,LTC,149.26,260.0,143.05,215.915,9114033.764073368,1283613.0,1453.199951,1553.98999,1136.359985,1172.579956,1172.579956,468661690.0,BNB,5.09765998,6.3,4.51,4.81,6452.45903992,1456.0,9.06,9.8,7.47,7.69,7.69,193198918.0,0.4347,0.4562,0.3275,0.3491,0.3491,28360382.0,0.049569999999999996,0.05341,0.03862,0.04021,0.04021,10177300.0
216,BTC,2018-02-26,10798.99,689279.2,-205671.2,9590.04,67098258.80059094,2982149.0,ETH,913.19,1029.0,780.0,840.86,2392444.6464017667,1100939.0,0.9014,1.03,0.8754,1.0,1.0,405016537.0,LTC,214.31,265.999,181.3219,218.86,8454199.764180118,1196285.0,1172.579956,1303.380005,1142.920044,1285.23999,1285.23999,264264686.0,BNB,4.81000013,7.99999999,2.9,4.6146535,11411.79655817,1580.0,7.69,9.13,7.39,8.15,8.15,152349829.0,0.3491,0.3737,0.3111,0.3624,0.3624,20946555.0,0.04015,0.057,0.0386,0.04819,0.04819,15067321.0
217,BTC,2018-03-05,9595.99,697724.7,2536.3,11499.0,67363662.99053073,2261314.0,ETH,840.0,949.99,800.0,866.06,1309236.235053696,799998.0,1.0,1.09,0.7325,0.8173,0.8173,840092253.0,LTC,218.81,262.0,200.0,213.47,4489552.227455812,717174.0,1285.23999,1291.839966,926.6900019999999,1138.839966,1138.839966,346851104.0,BNB,4.10515753,7.99960286,1.1,4.02708477,11771.70109072,1596.0,8.15,8.29,5.21,6.04,6.04,251234601.0,0.3624,0.4026,0.2608,0.3034,0.3034,30760761.0,0.04819,0.04849,0.03065,0.03875,0.03875,9171065.0
218,BTC,2018-03-12,11500.0,100000.0,0.00015709,9535.04,42746946.234301545,3296369.0,ETH,866.06,915.0,600.0,719.79,2384373.264934644,1208039.0,0.8173,0.8282,0.5386,0.65,0.65,481909160.0,LTC,213.47,227.94,3.388e-05,192.00097073,5565726.911915693,855898.0,1138.839966,1150.219971,848.580017,936.2700199999999,936.2700199999999,386854084.0,BNB,4.44999998,4.7999529999999995,3.1101,3.20000022,5317.18454509,997.0,6.04,6.18,3.89,4.62,4.62,193145765.0,0.3034,0.3104,0.1581,0.2191,0.2191,24812718.0,0.03875,0.039639999999999995,0.02349,0.02932,0.02932,6267545.0
219,BTC,2018-03-19,9631.0,90520.7,2548.77,8200.3,37804995.64649996,3268453.0,ETH,739.0,825.0,450.0,538.0,3970232.290184437,1338108.0,0.65,0.7249,0.6139,0.6341,0.6341,431210225.0,LTC,188.35,200.25,137.01,154.0,5136993.269597413,754665.0,936.2800289999999,1084.51001,912.2800289999999,975.3800050000001,975.3800050000001,279752141.0,BNB,3.34848937,3.49999975,2.5,2.6997953,5108.64805514,1004.0,4.62,7.28,4.52,6.43,6.43,497980529.0,0.219,0.2822,0.2101,0.239,0.239,27761756.0,0.02932,0.05279,0.02852,0.04534,0.04534,21547301.0
220,BTC,2018-03-26,8200.0,950000.0,5612.59,8453.0,31894691.56801113,2405913.0,ETH,536.59,644.97,435.0,522.55,3097011.630002925,1104875.0,0.6341,0.6377,0.4552,0.4787,0.4787,337795587.0,LTC,154.0,222.88,148.87,160.18,3677295.5218662415,566017.0,975.3800050000001,980.099976,627.080017,644.25,644.25,316663813.0,BNB,2.6900002,3.99999988,2.5076056,3.2739982999999997,2103.27384632,368.0,6.43,6.52,5.12,5.6,5.6,451553020.0,0.239,0.2453,0.1735,0.2049,0.2049,24566785.0,0.04531,0.05404,0.02833,0.03229,0.03229,26537682.0
221,BTC,2018-04-02,8453.0,85465.19,896.0,6816.6,27557187.47939504,2763740.0,ETH,522.41,725.0,328.20047,378.67,5062331.857833021,1525035.0,0.4787,0.5531,0.4592,0.4973,0.4973,230623872.0,LTC,160.0,222.76,108.0,114.96,5606834.537547146,740463.0,644.099976,724.900024,604.02002,657.4400019999999,657.4400019999999,174285314.0,BNB,3.0019015,3.98794764,2.02200624,2.4951117999999997,444.74338877,173.0,5.6,6.41,5.41,5.98,5.98,208922984.0,0.2049,0.2373,0.188,0.2051,0.2051,24505428.0,0.03229,0.04612,0.029,0.0379,0.0379,19686304.0
222,BTC,2018-04-09,6816.7,11494.86,2936.1,7027.26,29371557.938723244,1882475.0,ETH,378.69,520.11,360.0,399.99,2790411.172446465,893959.0,0.4973,0.7077,0.4749,0.6935,0.6935,503973273.0,LTC,114.95,159.65,110.70728500000001,117.67,3857857.591418524,495634.0,657.4400019999999,788.450012,627.01001,782.049988,782.049988,211483527.0,BNB,2.06500012,3.1646357999999997,2.06500012,2.081,378.11310222,178.0,5.98,9.57,5.75,8.53,8.53,793621997.0,0.2051,0.3072,0.1907,0.2954,0.2954,31664459.0,0.03787,0.04432,0.03406,0.04367,0.04367,16529742.0
